isbn,title,series,year_quarter,format,channel,q_num,q_since_first,avg_discount_rate,print_length,item_weight,length,width,height,rating,price,quantity
9781338236590,Dog Man #07 HB: For Whom The Ball Rolls,dog_man,2021Q1,hardcover,wholesale,1,6,45,240,19.68,8.46,5.71,0.8,4.9,7.02,5
9781338236590,Dog Man #07 HB: For Whom The Ball Rolls,dog_man,2019Q4,hardcover,wholesale,4,1,38.5,240,19.68,8.46,5.71,0.8,4.9,7.02,2
9781338236590,Dog Man #07 HB: For Whom The Ball Rolls,dog_man,2020Q3,hardcover,wholesale,3,4,42,240,19.68,8.46,5.71,0.8,4.9,7.02,2
9781338236590,Dog Man #07 HB: For Whom The Ball Rolls,dog_man,2021Q2,hardcover,wholesale,2,7,0,240,19.68,8.46,5.71,0.8,4.9,7.02,1
9781338236590,Dog Man #07 HB: For Whom The Ball Rolls,dog_man,2022Q2,hardcover,retail,2,11,20,240,19.68,8.46,5.71,0.8,4.9,7.02,1
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2018Q4,hardcover,wholesale,4,0,0.59,,,,,,,,1136
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2018Q4,hardcover,retail,4,0,0.04,,,,,,,,522
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q1,hardcover,retail,1,1,0.03,,,,,,,,465
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q1,hardcover,wholesale,1,1,0,,,,,,,,200
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q1,hardcover,consignment,1,1,0,,,,,,,,93
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q3,hardcover,wholesale,3,3,0,,,,,,,,53
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q3,hardcover,consignment,3,3,0,,,,,,,,39
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q2,hardcover,consignment,2,2,0,,,,,,,,33
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q3,hardcover,retail,3,3,0,,,,,,,,32
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q4,hardcover,retail,4,4,0.17,,,,,,,,29
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q2,hardcover,wholesale,2,2,25,,,,,,,,21
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2020Q1,hardcover,retail,1,5,1.11,,,,,,,,18
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2020Q4,hardcover,retail,4,8,0,,,,,,,,16
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q2,hardcover,retail,2,2,0,,,,,,,,15
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2020Q3,hardcover,retail,3,7,0.5,,,,,,,,10
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2020Q2,hardcover,retail,2,6,0,,,,,,,,8
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2020Q1,hardcover,wholesale,1,5,0,,,,,,,,8
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q4,hardcover,wholesale,4,4,25.67,,,,,,,,3
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2020Q1,hardcover,consignment,1,5,0,,,,,,,,2
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2021Q1,hardcover,retail,1,9,0,,,,,,,,1
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2022Q4,hardcover,retail,4,16,0,,,,,,,,1
9781338230642,UK-Dog Man The Epic 3 Books Collection By Dav Pilkey - Ages 9-14 - Hardback,dog_man,2024Q3,hardcover,retail,3,0,0,1200,48,8.7,5.9,2.5,4.9,28.93,2
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2018Q2,paperback,retail,2,4,7.08,,,,,,,,12
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2018Q1,paperback,retail,1,3,7.5,,,,,,,,12
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2017Q4,paperback,retail,4,2,10,,,,,,,,12
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2017Q3,paperback,consignment,3,1,0,,,,,,,,10
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2017Q3,paperback,retail,3,1,6.67,,,,,,,,9
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2018Q1,paperback,wholesale,1,3,50,,,,,,,,8
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2018Q4,paperback,retail,4,6,0,,,,,,,,5
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2018Q3,paperback,consignment,3,5,0,,,,,,,,5
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2018Q3,paperback,retail,3,5,12,,,,,,,,5
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2019Q1,paperback,retail,1,7,10,,,,,,,,4
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2019Q2,paperback,retail,2,8,0,,,,,,,,3
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2017Q2,paperback,retail,2,0,10,,,,,,,,3
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2019Q4,paperback,retail,4,10,0,,,,,,,,2
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2017Q4,paperback,consignment,4,2,0,,,,,,,,2
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2017Q4,paperback,wholesale,4,2,40,,,,,,,,2
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2019Q3,paperback,retail,3,9,10,,,,,,,,2
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2017Q2,paperback,consignment,2,0,20,,,,,,,,1
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2021Q2,paperback,retail,2,16,20,,,,,,,,1
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2022Q3,paperback,retail,3,21,0,,,,,,,,1
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2020Q1,paperback,retail,1,11,0,,,,,,,,1
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2018Q1,paperback,wholesale,1,2,50,32,2.57,9,6,0.1,4.7,8.09,8
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2018Q3,paperback,retail,3,4,12,32,2.57,9,6,0.1,4.7,8.09,6
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2018Q1,paperback,retail,1,2,11.67,32,2.57,9,6,0.1,4.7,8.09,6
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2023Q3,paperback,retail,3,24,0,32,2.57,9,6,0.1,4.7,8.09,5
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2020Q4,paperback,retail,4,13,12,32,2.57,9,6,0.1,4.7,8.09,5
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2018Q3,paperback,consignment,3,4,0,32,2.57,9,6,0.1,4.7,8.09,5
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2017Q4,paperback,retail,4,1,0,32,2.57,9,6,0.1,4.7,8.09,5
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2021Q1,paperback,retail,1,14,25,32,2.57,9,6,0.1,4.7,8.09,4
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2017Q3,paperback,consignment,3,0,0,32,2.57,9,6,0.1,4.7,8.09,4
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2021Q2,paperback,retail,2,15,12.5,32,2.57,9,6,0.1,4.7,8.09,4
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2023Q1,paperback,retail,1,22,0,32,2.57,9,6,0.1,4.7,8.09,4
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2021Q3,paperback,retail,3,16,6.67,32,2.57,9,6,0.1,4.7,8.09,3
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2019Q4,paperback,retail,4,9,6.67,32,2.57,9,6,0.1,4.7,8.09,3
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2018Q2,paperback,retail,2,3,0,32,2.57,9,6,0.1,4.7,8.09,3
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2020Q3,paperback,retail,3,12,0,32,2.57,9,6,0.1,4.7,8.09,2
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2022Q1,paperback,consignment,1,18,0,32,2.57,9,6,0.1,4.7,8.09,2
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2024Q4,paperback,retail,4,29,0,32,2.57,9,6,0.1,4.7,8.09,2
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2022Q4,paperback,retail,4,21,0,32,2.57,9,6,0.1,4.7,8.09,2
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2023Q4,paperback,retail,4,25,0,32,2.57,9,6,0.1,4.7,8.09,2
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2017Q3,paperback,retail,3,0,10,32,2.57,9,6,0.1,4.7,8.09,2
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2020Q2,paperback,retail,2,11,50,32,2.57,9,6,0.1,4.7,8.09,2
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2018Q4,paperback,retail,4,5,10,32,2.57,9,6,0.1,4.7,8.09,2
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2019Q1,paperback,retail,1,6,0,32,2.57,9,6,0.1,4.7,8.09,1
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2022Q3,paperback,retail,3,20,0,32,2.57,9,6,0.1,4.7,8.09,1
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2023Q2,paperback,retail,2,23,0,32,2.57,9,6,0.1,4.7,8.09,1
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2019Q3,paperback,retail,3,8,0,32,2.57,9,6,0.1,4.7,8.09,1
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2021Q4,paperback,retail,4,17,0,32,2.57,9,6,0.1,4.7,8.09,1
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2024Q1,paperback,retail,1,26,0,32,2.57,9,6,0.1,4.7,8.09,1
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2019Q2,paperback,retail,2,7,0,32,2.57,9,6,0.1,4.7,8.09,1
9781035044450,Andy Griffiths: The 39-Storey Treehouse (Colour Edition),andy_griffiths,2025Q3,paperback,bookfair - roadshow,3,0,41.5,,,,,,,,10
9781035044450,Andy Griffiths: The 39-Storey Treehouse (Colour Edition),andy_griffiths,2025Q3,paperback,retail,3,0,2.22,,,,,,,,9
9780545935210,Dog Man #03 HB: A Tale of Two Kitties (OP),dog_man,2017Q4,hardcover,retail,4,0,0,256,36.96,8.5,5.75,1,4.8,7.99,237
9780545935210,Dog Man #03 HB: A Tale of Two Kitties (OP),dog_man,2018Q1,hardcover,retail,1,1,0,256,36.96,8.5,5.75,1,4.8,7.99,91
9780545935210,Dog Man #03 HB: A Tale of Two Kitties (OP),dog_man,2018Q2,hardcover,retail,2,2,0,256,36.96,8.5,5.75,1,4.8,7.99,88
9780545935210,Dog Man #03 HB: A Tale of Two Kitties (OP),dog_man,2018Q3,hardcover,retail,3,3,0,256,36.96,8.5,5.75,1,4.8,7.99,85
9780545935210,Dog Man #03 HB: A Tale of Two Kitties (OP),dog_man,2017Q4,hardcover,wholesale,4,0,40,256,36.96,8.5,5.75,1,4.8,7.99,70
9780545935210,Dog Man #03 HB: A Tale of Two Kitties (OP),dog_man,2017Q4,hardcover,consignment,4,0,0,256,36.96,8.5,5.75,1,4.8,7.99,60
9780545935210,Dog Man #03 HB: A Tale of Two Kitties (OP),dog_man,2018Q1,hardcover,consignment,1,1,0,256,36.96,8.5,5.75,1,4.8,7.99,56
9780545935210,Dog Man #03 HB: A Tale of Two Kitties (OP),dog_man,2018Q4,hardcover,retail,4,4,0,256,36.96,8.5,5.75,1,4.8,7.99,31
9780545935210,Dog Man #03 HB: A Tale of Two Kitties (OP),dog_man,2018Q1,hardcover,wholesale,1,1,33,256,36.96,8.5,5.75,1,4.8,7.99,28
9780545935210,Dog Man #03 HB: A Tale of Two Kitties (OP),dog_man,2018Q2,hardcover,consignment,2,2,0,256,36.96,8.5,5.75,1,4.8,7.99,20
9780545935210,Dog Man #03 HB: A Tale of Two Kitties (OP),dog_man,2018Q2,hardcover,wholesale,2,2,26.67,256,36.96,8.5,5.75,1,4.8,7.99,11
9780545935210,Dog Man #03 HB: A Tale of Two Kitties (OP),dog_man,2018Q3,hardcover,wholesale,3,3,40,256,36.96,8.5,5.75,1,4.8,7.99,2
9780545935210,Dog Man #03 HB: A Tale of Two Kitties (OP),dog_man,2019Q1,hardcover,retail,1,5,0,256,36.96,8.5,5.75,1,4.8,7.99,1
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2017Q3,hardcover,consignment,3,1,0,,,,,,,,258
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2018Q2,hardcover,retail,2,4,0.09,,,,,,,,118
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2018Q3,hardcover,retail,3,5,0,,,,,,,,103
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2017Q4,hardcover,retail,4,2,0.53,,,,,,,,95
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2017Q3,hardcover,retail,3,1,0.7,,,,,,,,95
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2018Q1,hardcover,retail,1,3,0,,,,,,,,62
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2018Q4,hardcover,retail,4,6,0,,,,,,,,32
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2017Q3,hardcover,wholesale,3,1,40.71,,,,,,,,23
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2018Q2,hardcover,consignment,2,4,0,,,,,,,,20
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2017Q4,hardcover,wholesale,4,2,40,,,,,,,,17
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2017Q4,hardcover,consignment,4,2,0,,,,,,,,13
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2018Q1,hardcover,wholesale,1,3,15,,,,,,,,9
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2017Q2,hardcover,retail,2,0,12.22,,,,,,,,9
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2018Q2,hardcover,wholesale,2,4,20,,,,,,,,6
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2018Q3,hardcover,consignment,3,5,0,,,,,,,,5
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2018Q3,hardcover,wholesale,3,5,40,,,,,,,,4
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2022Q1,hardcover,consignment,1,19,0,,,,,,,,4
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2018Q1,hardcover,consignment,1,3,0,,,,,,,,2
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2019Q1,hardcover,retail,1,7,0,,,,,,,,1
9780545935180,Dog Man #04 HB: Dog Man And Cat Kid (OP),dog_man,2018Q1,hardcover,wholesale,1,0,38.33,256,36.96,8.25,5.25,0.75,4.8,7.99,109
9780545935180,Dog Man #04 HB: Dog Man And Cat Kid (OP),dog_man,2018Q1,hardcover,retail,1,0,0,256,36.96,8.25,5.25,0.75,4.8,7.99,98
9780545935180,Dog Man #04 HB: Dog Man And Cat Kid (OP),dog_man,2018Q3,hardcover,retail,3,2,0.24,256,36.96,8.25,5.25,0.75,4.8,7.99,84
9780545935180,Dog Man #04 HB: Dog Man And Cat Kid (OP),dog_man,2018Q2,hardcover,retail,2,1,0,256,36.96,8.25,5.25,0.75,4.8,7.99,74
9780545935180,Dog Man #04 HB: Dog Man And Cat Kid (OP),dog_man,2018Q4,hardcover,retail,4,3,0,256,36.96,8.25,5.25,0.75,4.8,7.99,32
9780545935180,Dog Man #04 HB: Dog Man And Cat Kid (OP),dog_man,2018Q2,hardcover,consignment,2,1,0,256,36.96,8.25,5.25,0.75,4.8,7.99,24
9780545935180,Dog Man #04 HB: Dog Man And Cat Kid (OP),dog_man,2018Q2,hardcover,wholesale,2,1,20,256,36.96,8.25,5.25,0.75,4.8,7.99,6
9780545935180,Dog Man #04 HB: Dog Man And Cat Kid (OP),dog_man,2018Q1,hardcover,consignment,1,0,0,256,36.96,8.25,5.25,0.75,4.8,7.99,6
9780545935180,Dog Man #04 HB: Dog Man And Cat Kid (OP),dog_man,2018Q3,hardcover,wholesale,3,2,0,256,36.96,8.25,5.25,0.75,4.8,7.99,5
9780545935180,Dog Man #04 HB: Dog Man And Cat Kid (OP),dog_man,2018Q3,hardcover,consignment,3,2,0,256,36.96,8.25,5.25,0.75,4.8,7.99,3
9780545935180,Dog Man #04 HB: Dog Man And Cat Kid (OP),dog_man,2018Q4,hardcover,wholesale,4,3,0,256,36.96,8.25,5.25,0.75,4.8,7.99,1
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2018Q3,hardcover,wholesale,3,0,0,256,36.96,8.5,5.75,0.8,4.9,12.31,1079
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2018Q3,hardcover,retail,3,0,0.04,256,36.96,8.5,5.75,0.8,4.9,12.31,782
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2018Q4,hardcover,retail,4,1,0.06,256,36.96,8.5,5.75,0.8,4.9,12.31,369
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2018Q4,hardcover,wholesale,4,1,0,256,36.96,8.5,5.75,0.8,4.9,12.31,257
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2018Q4,hardcover,consignment,4,1,0,256,36.96,8.5,5.75,0.8,4.9,12.31,158
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2019Q1,hardcover,consignment,1,2,0,256,36.96,8.5,5.75,0.8,4.9,12.31,51
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2019Q1,hardcover,retail,1,2,0,256,36.96,8.5,5.75,0.8,4.9,12.31,42
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2019Q4,hardcover,retail,4,5,0,256,36.96,8.5,5.75,0.8,4.9,12.31,14
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2019Q2,hardcover,consignment,2,3,0,256,36.96,8.5,5.75,0.8,4.9,12.31,12
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2019Q1,hardcover,wholesale,1,2,0,256,36.96,8.5,5.75,0.8,4.9,12.31,8
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2020Q4,hardcover,retail,4,9,0,256,36.96,8.5,5.75,0.8,4.9,12.31,6
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2019Q3,hardcover,consignment,3,4,0,256,36.96,8.5,5.75,0.8,4.9,12.31,6
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2018Q3,hardcover,consignment,3,0,0,256,36.96,8.5,5.75,0.8,4.9,12.31,5
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2020Q1,hardcover,retail,1,6,0,256,36.96,8.5,5.75,0.8,4.9,12.31,4
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2019Q2,hardcover,retail,2,3,0,256,36.96,8.5,5.75,0.8,4.9,12.31,2
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2019Q2,hardcover,wholesale,2,3,0,256,36.96,8.5,5.75,0.8,4.9,12.31,1
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2020Q3,hardcover,retail,3,8,0,256,36.96,8.5,5.75,0.8,4.9,12.31,1
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2019Q4,hardcover,wholesale,4,5,42,256,36.96,8.5,5.75,0.8,4.9,12.31,1
9780545871877,Captain Underpants and the Perilous Plot of Professor Poopypants,captain_underpants,2017Q3,hardcover,consignment,3,4,5.71,,,,,,,,13
9780545871877,Captain Underpants and the Perilous Plot of Professor Poopypants,captain_underpants,2017Q2,hardcover,retail,2,3,8.33,,,,,,,,12
9780545871877,Captain Underpants and the Perilous Plot of Professor Poopypants,captain_underpants,2016Q4,hardcover,retail,4,1,10,,,,,,,,8
9780545871877,Captain Underpants and the Perilous Plot of Professor Poopypants,captain_underpants,2017Q2,hardcover,wholesale,2,3,50,,,,,,,,5
9780545871877,Captain Underpants and the Perilous Plot of Professor Poopypants,captain_underpants,2017Q3,hardcover,retail,3,4,1,,,,,,,,5
9780545871877,Captain Underpants and the Perilous Plot of Professor Poopypants,captain_underpants,2016Q4,hardcover,consignment,4,1,20,,,,,,,,4
9780545871877,Captain Underpants and the Perilous Plot of Professor Poopypants,captain_underpants,2017Q1,hardcover,retail,1,2,12.5,,,,,,,,4
9780545871877,Captain Underpants and the Perilous Plot of Professor Poopypants,captain_underpants,2016Q3,hardcover,retail,3,0,6.67,,,,,,,,3
9780545871877,Captain Underpants and the Perilous Plot of Professor Poopypants,captain_underpants,2017Q4,hardcover,retail,4,5,0,,,,,,,,2
9780545871877,Captain Underpants and the Perilous Plot of Professor Poopypants,captain_underpants,2017Q2,hardcover,consignment,2,3,20,,,,,,,,1
9780545871877,Captain Underpants and the Perilous Plot of Professor Poopypants,captain_underpants,2017Q1,hardcover,consignment,1,2,20,,,,,,,,1
9780545871877,Captain Underpants and the Perilous Plot of Professor Poopypants,captain_underpants,2017Q3,hardcover,wholesale,3,4,50,,,,,,,,1
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2021Q3,hardcover,retail,3,22,29.52,496,32,8,5,2,4.8,23.97,21
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2019Q2,hardcover,retail,2,13,3.89,496,32,8,5,2,4.8,23.97,18
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2021Q4,hardcover,retail,4,23,24.29,496,32,8,5,2,4.8,23.97,15
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2019Q4,hardcover,retail,4,15,7.5,496,32,8,5,2,4.8,23.97,10
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2023Q1,hardcover,retail,1,28,7,496,32,8,5,2,4.8,23.97,10
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2020Q4,hardcover,retail,4,19,6,496,32,8,5,2,4.8,23.97,10
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2020Q2,hardcover,retail,2,17,2.5,496,32,8,5,2,4.8,23.97,8
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2018Q3,hardcover,retail,3,10,5,496,32,8,5,2,4.8,23.97,8
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2022Q2,hardcover,retail,2,25,3.75,496,32,8,5,2,4.8,23.97,8
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2020Q1,hardcover,retail,1,16,15.63,496,32,8,5,2,4.8,23.97,8
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2022Q4,hardcover,retail,4,27,10.63,496,32,8,5,2,4.8,23.97,8
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2016Q2,hardcover,retail,2,1,5.71,496,32,8,5,2,4.8,23.97,7
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2020Q3,hardcover,retail,3,18,3.33,496,32,8,5,2,4.8,23.97,6
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2017Q4,hardcover,retail,4,7,6.67,496,32,8,5,2,4.8,23.97,6
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2019Q3,hardcover,retail,3,14,6.67,496,32,8,5,2,4.8,23.97,6
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2018Q3,hardcover,consignment,3,10,0,496,32,8,5,2,4.8,23.97,5
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2016Q1,hardcover,retail,1,0,8,496,32,8,5,2,4.8,23.97,5
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2022Q3,hardcover,retail,3,26,12,496,32,8,5,2,4.8,23.97,5
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2017Q3,hardcover,retail,3,6,8,496,32,8,5,2,4.8,23.97,5
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2019Q1,hardcover,retail,1,12,0,496,32,8,5,2,4.8,23.97,4
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2017Q1,hardcover,retail,1,4,7.5,496,32,8,5,2,4.8,23.97,4
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2023Q2,hardcover,retail,2,29,0,496,32,8,5,2,4.8,23.97,4
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2022Q3,hardcover,consignment,3,26,0,496,32,8,5,2,4.8,23.97,4
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2019Q3,hardcover,consignment,3,14,0,496,32,8,5,2,4.8,23.97,4
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2016Q4,hardcover,retail,4,3,10,496,32,8,5,2,4.8,23.97,4
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2017Q3,hardcover,consignment,3,6,0,496,32,8,5,2,4.8,23.97,4
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2019Q2,hardcover,consignment,2,13,0,496,32,8,5,2,4.8,23.97,3
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2022Q1,hardcover,retail,1,24,10,496,32,8,5,2,4.8,23.97,3
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2018Q1,hardcover,retail,1,8,6.67,496,32,8,5,2,4.8,23.97,3
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2017Q2,hardcover,retail,2,5,5,496,32,8,5,2,4.8,23.97,2
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2017Q1,hardcover,consignment,1,4,20,496,32,8,5,2,4.8,23.97,2
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2021Q1,hardcover,retail,1,20,10,496,32,8,5,2,4.8,23.97,2
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2016Q4,hardcover,consignment,4,3,10,496,32,8,5,2,4.8,23.97,2
